,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_dual,param_loss,param_penalty,param_tol,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,C,dual,loss,penalty,tol
117,8.857562112808228,1.0848801214990866,0.4243449687957764,0.21879310598696453,10,False,squared_hinge,l2,0.001,0.4101297764960346,0.41099495313626533,0.41027397260273973,0.4078767123287671,0.41198630136986303,0.410252343186734,0.0013577328836419443,12,10.0,False,squared_hinge,l2,0.001
118,13.285855102539063,1.017217649704954,0.26317462921142576,0.16777598561343385,10,False,squared_hinge,l2,0.0001,0.4102198990627253,0.4109408795962509,0.4104001441961067,0.4078226387887527,0.41200432588320113,0.4102775775054074,0.0013759871454981068,3,10.0,False,squared_hinge,l2,0.0001
119,25.544048452377318,2.1102579333607876,0.788387680053711,0.46138462428519167,10,False,squared_hinge,l2,1e-05,0.41020187454938717,0.4109408795962509,0.4103640951694304,0.4078046142754146,0.41200432588320113,0.4102631578947369,0.0013819807074417407,7,10.0,False,squared_hinge,l2,1e-05
120,3.1440410137176515,0.5349067198673676,0.0,0.0,100,True,hinge,l1,0.001,,,,,,,,73,100.0,True,hinge,l1,0.001
121,4.564079713821411,0.320591474524436,0.0,0.0,100,True,hinge,l1,0.0001,,,,,,,,73,100.0,True,hinge,l1,0.0001
122,4.986320734024048,0.23997905695526275,0.0,0.0,100,True,hinge,l1,1e-05,,,,,,,,73,100.0,True,hinge,l1,1e-05
123,246.57802805900573,8.807560254860434,0.33448281288146975,0.23449539734050173,100,True,hinge,l2,0.001,0.24324080749819754,0.2633020908435472,0.2502343186733958,0.2448089401586157,0.25322638788752705,0.2509625090122567,0.007147192069776002,68,100.0,True,hinge,l2,0.001
124,251.28167657852174,5.871420727601584,0.2214427947998047,0.14663878375885547,100,True,hinge,l2,0.0001,0.25077505407354,0.26687094448449894,0.2545241528478731,0.2496395097332372,0.23633741888968998,0.2516294160057678,0.009789979865513955,66,100.0,True,hinge,l2,0.0001
125,249.71017174720765,8.645955711975839,0.7042002201080322,0.4549668454016194,100,True,hinge,l2,1e-05,0.28321917808219177,0.23208363374188898,0.23936553713049746,0.27258471521268923,0.2582372025955299,0.2570980533525595,0.019306013745634572,65,100.0,True,hinge,l2,1e-05
126,2.3477899551391603,0.4104413144341628,0.0,0.0,100,True,squared_hinge,l1,0.001,,,,,,,,73,100.0,True,squared_hinge,l1,0.001
127,3.7366104125976562,0.8898216218581241,0.0,0.0,100,True,squared_hinge,l1,0.0001,,,,,,,,73,100.0,True,squared_hinge,l1,0.0001
128,4.575254011154175,0.5921516026311452,0.0,0.0,100,True,squared_hinge,l1,1e-05,,,,,,,,73,100.0,True,squared_hinge,l1,1e-05
129,295.56664061546326,4.889282895403879,0.4310304164886475,0.3395796373491069,100,True,squared_hinge,l2,0.001,0.3682047584715213,0.36683489545782266,0.3743871665465032,0.36905191059841386,0.3644015861571738,0.368576063446287,0.0033042743148591854,53,100.0,True,squared_hinge,l2,0.001
130,253.58130106925964,2.444517912790519,0.07341208457946777,0.009297120308039596,100,True,squared_hinge,l2,0.0001,0.366366258111031,0.35625450612833454,0.36425739005046864,0.3724585436193223,0.3701153568853641,0.3658904109589042,0.00559882817078238,54,100.0,True,squared_hinge,l2,0.0001
131,244.14940237998962,2.738624079043542,0.064007568359375,0.008545831974026148,100,True,squared_hinge,l2,1e-05,0.36580749819754865,0.36658255227108866,0.37171953857245854,0.3767664023071377,0.38320115356885365,0.37281542898341746,0.006521261951075618,52,100.0,True,squared_hinge,l2,1e-05
132,2.439709758758545,0.7321671829628961,0.0,0.0,100,False,hinge,l1,0.001,,,,,,,,73,100.0,False,hinge,l1,0.001
133,3.377064895629883,0.08380992782564134,0.0,0.0,100,False,hinge,l1,0.0001,,,,,,,,73,100.0,False,hinge,l1,0.0001
134,3.410196876525879,0.06632944452272614,0.0,0.0,100,False,hinge,l1,1e-05,,,,,,,,73,100.0,False,hinge,l1,1e-05
135,3.4108982563018797,0.037255149360188484,0.0,0.0,100,False,hinge,l2,0.001,,,,,,,,73,100.0,False,hinge,l2,0.001
136,3.2465657234191894,0.09780435038569919,0.0,0.0,100,False,hinge,l2,0.0001,,,,,,,,73,100.0,False,hinge,l2,0.0001
137,3.487322378158569,0.18918766708572887,0.0,0.0,100,False,hinge,l2,1e-05,,,,,,,,73,100.0,False,hinge,l2,1e-05
138,16.439255714416504,1.140605058177667,0.5090129852294922,0.5368281844845322,100,False,squared_hinge,l1,0.001,0.41027397260273973,0.4109769286229272,0.41032804614275414,0.4078046142754146,0.41198630136986303,0.4102739726027398,0.0013803529598979726,4,100.0,False,squared_hinge,l1,0.001
139,22.7619225025177,1.0382306130571934,0.1744551181793213,0.03926596301530703,100,False,squared_hinge,l1,0.0001,0.41020187454938717,0.410958904109589,0.41038211968276855,0.4078046142754146,0.41200432588320113,0.410270367700072,0.0013840385208951482,6,100.0,False,squared_hinge,l1,0.0001
140,31.729872465133667,0.7740196914529852,0.9742301940917969,0.48555935007809575,100,False,squared_hinge,l1,1e-05,0.41020187454938717,0.4109408795962509,0.41038211968276855,0.4078046142754146,0.4120223503965393,0.41027036770007214,0.0013868056345555648,5,100.0,False,squared_hinge,l1,1e-05
141,8.046692419052125,1.1018895145544638,1.131941795349121,0.6710077301795176,100,False,squared_hinge,l2,0.001,0.41011175198269645,0.4110310021629416,0.4103460706560923,0.407984859408796,0.4119322278298486,0.41028118240807493,0.0013110451647704848,2,100.0,False,squared_hinge,l2,0.001
142,11.6249990940094,0.5205998192985279,0.43508162498474123,0.4138173832989333,100,False,squared_hinge,l2,0.0001,0.4102198990627253,0.410958904109589,0.4104001441961067,0.4078046142754146,0.4120223503965393,0.41028118240807504,0.0013886878655690654,1,100.0,False,squared_hinge,l2,0.0001
143,25.01239409446716,1.2305507820693182,0.09542322158813477,0.017259077210943347,100,False,squared_hinge,l2,1e-05,0.41020187454938717,0.4109408795962509,0.4103640951694304,0.40778658976207643,0.4120223503965393,0.4102631578947369,0.0013929392420812857,7,100.0,False,squared_hinge,l2,1e-05
